Fecha,Hora,Latitud,Longitud,Genero,Edad,Arma,Barrio,Id Barrio,Id Comuna,Categoria
2003-01-02,15:45:00,6.225838,-75.578195,Mujer,34,Arma de fuego,Santa Fé,#1504,15,"Dinero, joyas, piedras preciosas y título valor"
2003-01-02,11:00:00,6.233774,-75.595339,Mujer,20,Arma de fuego,Belén,#1603,16,"Dinero, joyas, piedras preciosas y título valor"
2003-01-02,12:00:00,6.250209,-75.567513,Hombre,70,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-02,15:45:00,6.225838,-75.578195,Mujer,34,Arma de fuego,Santa Fé,#1504,15,"Dinero, joyas, piedras preciosas y título valor"
2003-01-02,11:00:00,6.233774,-75.595339,Mujer,20,Arma de fuego,Belén,#1603,16,"Dinero, joyas, piedras preciosas y título valor"
2003-01-03,16:00:00,6.247306,-75.578314,Mujer,34,Objeto contundente,Corazón de Jesús,#1008,10,Sin dato mercancías
2003-01-03,16:00:00,6.247306,-75.578314,Mujer,34,Objeto contundente,Corazón de Jesús,#1008,10,Sin dato mercancías
2003-01-04,11:30:00,6.252372,-75.560029,Hombre,41,Arma de fuego,Los Ángeles,#1017,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-04,16:00:00,6.251318,-75.567949,Hombre,40,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-04,16:00:00,6.251318,-75.567949,Hombre,40,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-04,11:30:00,6.252372,-75.560029,Hombre,41,Arma de fuego,Los Ángeles,#1017,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-05,00:20:00,6.251318,-75.567949,Hombre,33,Sin dato,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-05,09:00:00,6.264449,-75.567377,Hombre,26,Sin dato,Sevilla,#0407,4,Tecnología
2003-01-05,13:45:00,6.261012,-75.567082,Hombre,45,Arma de fuego,Jesús Nazareno,#1003,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-05,19:45:00,6.24696,-75.564722,Hombre,35,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2003-01-05,00:20:00,6.251318,-75.567949,Hombre,33,Sin dato,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-05,09:00:00,6.264449,-75.567377,Hombre,26,Sin dato,Sevilla,#0407,4,Tecnología
2003-01-05,13:45:00,6.261012,-75.567082,Hombre,45,Arma de fuego,Jesús Nazareno,#1003,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-05,19:45:00,6.24696,-75.564722,Hombre,35,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2003-01-06,06:30:00,6.2507,-75.60243,Hombre,42,Arma de fuego,La América,#1204,12,Vehículos de 2 o 4 ruedas
2003-01-06,06:30:00,6.2507,-75.60243,Hombre,42,Arma de fuego,La América,#1204,12,Vehículos de 2 o 4 ruedas
2003-01-07,20:00:00,6.24927,-75.557241,Hombre,27,Arma de fuego,Boston,#1016,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-07,16:30:00,6.213286,-75.576136,Mujer,30,Arma de fuego,Manila,#1419,14,"Dinero, joyas, piedras preciosas y título valor"
2003-01-07,20:00:00,6.24927,-75.557241,Hombre,27,Arma de fuego,Boston,#1016,10,Automóvil
2003-01-07,11:30:00,6.257165,-75.609995,Hombre,28,Arma de fuego,Santa Lucía,#1206,12,Sin dato mercancías
2003-01-07,16:30:00,6.213286,-75.576136,Mujer,30,Arma de fuego,Manila,#1419,14,"Dinero, joyas, piedras preciosas y título valor"
2003-01-07,20:00:00,6.24927,-75.557241,Hombre,27,Arma de fuego,Boston,#1016,10,Automóvil
2003-01-07,20:00:00,6.24927,-75.557241,Hombre,27,Arma de fuego,Boston,#1016,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-07,11:30:00,6.257165,-75.609995,Hombre,28,Arma de fuego,Santa Lucía,#1206,12,Sin dato mercancías
2003-01-08,16:00:00,6.228682,-75.596203,Hombre,71,Objeto contundente,San Bernardo,#1605,16,Documentos
2003-01-08,16:00:00,6.228682,-75.596203,Hombre,71,Objeto contundente,San Bernardo,#1605,16,Sin dato mercancías
2003-01-08,22:05:00,6.253421,-75.557218,Hombre,23,Arma de fuego,San Miguel,#0803,8,Sin dato mercancías
2003-01-08,16:00:00,6.228682,-75.596203,Hombre,71,Objeto contundente,San Bernardo,#1605,16,Arma de fuego
2003-01-08,17:15:00,6.242227,-75.572401,Hombre,36,Arma de fuego,Calle Nueva,#1011,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-08,17:40:00,6.269717,-75.575999,Hombre,29,Arma de fuego,Caribe,#0517,5,"Dinero, joyas, piedras preciosas y título valor"
2003-01-08,22:05:00,6.253421,-75.557218,Hombre,23,Arma de fuego,San Miguel,#0803,8,Vehículos de 2 o 4 ruedas
2003-01-08,16:00:00,6.228682,-75.596203,Hombre,71,Objeto contundente,San Bernardo,#1605,16,Documentos
2003-01-08,16:00:00,6.228682,-75.596203,Hombre,71,Objeto contundente,San Bernardo,#1605,16,Sin dato mercancías
2003-01-08,22:05:00,6.253421,-75.557218,Hombre,23,Arma de fuego,San Miguel,#0803,8,Sin dato mercancías
2003-01-08,16:00:00,6.228682,-75.596203,Hombre,71,Objeto contundente,San Bernardo,#1605,16,Arma de fuego
2003-01-08,22:05:00,6.253421,-75.557218,Hombre,23,Arma de fuego,San Miguel,#0803,8,Vehículos de 2 o 4 ruedas
2003-01-08,17:15:00,6.242227,-75.572401,Hombre,36,Arma de fuego,Calle Nueva,#1011,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-08,17:40:00,6.269717,-75.575999,Hombre,29,Arma de fuego,Caribe,#0517,5,"Dinero, joyas, piedras preciosas y título valor"
2003-01-09,23:10:00,6.244687,-75.570636,Hombre,25,Arma cortopunzante,Guayaquil,#1007,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-09,23:10:00,6.244687,-75.570636,Hombre,25,Arma cortopunzante,Guayaquil,#1007,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-11,05:15:00,6.24927,-75.557241,Hombre,37,Arma de fuego,Boston,#1016,10,Sin dato mercancías
2003-01-11,09:45:00,6.250893,-75.605107,Mujer,35,Sin dato,La América,#1204,12,"Dinero, joyas, piedras preciosas y título valor"
2003-01-11,21:30:00,6.250235,-75.56948,Hombre,13,Sin dato,La Candelaria,#1019,10,Vehículos de 2 o 4 ruedas
2003-01-11,09:45:00,6.250893,-75.605107,Mujer,35,Sin dato,La América,#1204,12,"Dinero, joyas, piedras preciosas y título valor"
2003-01-11,21:30:00,6.250235,-75.56948,Hombre,13,Sin dato,La Candelaria,#1019,10,Vehículos de 2 o 4 ruedas
2003-01-11,05:15:00,6.24927,-75.557241,Hombre,37,Arma de fuego,Boston,#1016,10,Sin dato mercancías
2003-01-12,08:00:00,6.194907,-75.580034,Mujer,13,Objeto contundente,La Aguacatala,#1422,14,Sin dato mercancías
2003-01-12,09:00:00,6.218744,-75.586157,Hombre,69,No,Parque Juan Pablo II,#Inst_19,15,Otros elementos
2003-01-12,08:00:00,6.194907,-75.580034,Mujer,13,Objeto contundente,La Aguacatala,#1422,14,Sin dato mercancías
2003-01-12,09:00:00,6.218744,-75.586157,Hombre,69,Sin dato,Parque Juan Pablo II,#Inst_19,15,Otros elementos
2003-01-13,14:30:00,6.252705,-75.568396,Hombre,31,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-13,14:30:00,6.252705,-75.568396,Hombre,31,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-14,00:10:00,6.278845,-75.577145,Mujer,43,Arma cortopunzante,Córdoba,#0709,7,"Dinero, joyas, piedras preciosas y título valor"
2003-01-14,11:55:00,6.242654,-75.600073,Hombre,27,Arma cortopunzante,Las Acacias,#1109,11,"Dinero, joyas, piedras preciosas y título valor"
2003-01-14,18:30:00,6.248386,-75.594865,Hombre,30,Arma de fuego,Lorena,#1111,11,"Dinero, joyas, piedras preciosas y título valor"
2003-01-14,13:30:00,6.244521,-75.589306,Mujer,36,Sin dato,Bolivariana,#1107,11,Tecnología
2003-01-14,13:30:00,6.244521,-75.589306,Mujer,36,Sin dato,Bolivariana,#1107,11,Tecnología
2003-01-14,11:55:00,6.242654,-75.600073,Hombre,27,Arma cortopunzante,Las Acacias,#1109,11,"Dinero, joyas, piedras preciosas y título valor"
2003-01-14,18:30:00,6.248386,-75.594865,Hombre,30,Arma de fuego,Lorena,#1111,11,"Dinero, joyas, piedras preciosas y título valor"
2003-01-14,00:10:00,6.278845,-75.577145,Mujer,43,Arma cortopunzante,Córdoba,#0709,7,"Dinero, joyas, piedras preciosas y título valor"
2003-01-15,04:00:00,6.257864,-75.555043,Hombre,30,Objeto contundente,La Mansión,#0802,8,Tecnología
2003-01-15,15:00:00,6.257023,-75.601696,Hombre,37,Arma de fuego,La Floresta,#1205,12,Arma de fuego
2003-01-15,15:00:00,6.257023,-75.601696,Hombre,37,Arma de fuego,La Floresta,#1205,12,Arma de fuego
2003-01-15,04:00:00,6.257864,-75.555043,Hombre,30,Objeto contundente,La Mansión,#0802,8,Tecnología
2003-01-16,07:30:00,6.258887,-75.579965,Hombre,24,Arma de fuego,Carlos E. Restrepo,#1101,11,"Dinero, joyas, piedras preciosas y título valor"
2003-01-16,07:30:00,6.258887,-75.579965,Hombre,24,Arma de fuego,Carlos E. Restrepo,#1101,11,"Dinero, joyas, piedras preciosas y título valor"
2003-01-17,00:30:00,6.249816,-75.573811,Sin dato,-1,Sin dato,Guayaquil,#1007,10,Vehículos de 2 o 4 ruedas
2003-01-17,07:30:00,6.258887,-75.579965,Hombre,25,Arma cortopunzante,Carlos E. Restrepo,#1101,11,Sin dato mercancías
2003-01-17,17:00:00,6.25951,-75.569691,Hombre,39,Arma de fuego,Jesús Nazareno,#1003,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-17,18:00:00,6.237285,-75.562426,Hombre,44,Arma de fuego,El Salvador,#0912,9,"Dinero, joyas, piedras preciosas y título valor"
2003-01-17,20:00:00,6.243556,-75.603993,Hombre,36,Arma cortopunzante,Simón Bolívar,#1211,12,Tecnología
2003-01-17,00:30:00,6.249816,-75.573811,Sin dato,-1,Sin dato,Guayaquil,#1007,10,Vehículos de 2 o 4 ruedas
2003-01-17,20:00:00,6.243556,-75.603993,Hombre,36,Arma cortopunzante,Simón Bolívar,#1211,12,Tecnología
2003-01-17,17:00:00,6.25951,-75.569691,Hombre,39,Arma de fuego,Jesús Nazareno,#1003,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-17,18:00:00,6.237285,-75.562426,Hombre,44,Arma de fuego,El Salvador,#0912,9,"Dinero, joyas, piedras preciosas y título valor"
2003-01-17,07:30:00,6.258887,-75.579965,Hombre,25,Arma cortopunzante,Carlos E. Restrepo,#1101,11,Sin dato mercancías
2003-01-18,11:30:00,6.275209,-75.557589,Mujer,31,Arma de fuego,Campo Valdés No.1,#0410,4,"Dinero, joyas, piedras preciosas y título valor"
2003-01-18,21:30:00,6.250955,-75.569166,Hombre,25,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-18,11:30:00,6.275209,-75.557589,Mujer,31,Arma de fuego,Campo Valdés No.1,#0410,4,"Dinero, joyas, piedras preciosas y título valor"
2003-01-18,21:30:00,6.250955,-75.569166,Hombre,25,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-19,01:00:00,6.246127,-75.586462,Hombre,19,Arma cortopunzante,San Joaquín,#1104,11,"Dinero, joyas, piedras preciosas y título valor"
2003-01-19,10:00:00,6.251318,-75.567949,Hombre,61,No,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-19,12:30:00,6.214985,-75.575978,Mujer,17,Arma cortopunzante,Villa Carlota,#1403,14,"Dinero, joyas, piedras preciosas y título valor"
2003-01-19,16:55:00,6.260016,-75.603497,Hombre,43,Arma de fuego,Los Alcázares,#1304,13,Arma de fuego
2003-01-19,18:40:00,6.241921,-75.587076,Hombre,42,Sin dato,Los Conquistadores,#1105,11,Sin dato mercancías
2003-01-19,01:00:00,6.246127,-75.586462,Hombre,19,Arma cortopunzante,San Joaquín,#1104,11,"Dinero, joyas, piedras preciosas y título valor"
2003-01-19,12:30:00,6.214985,-75.575978,Mujer,17,Arma cortopunzante,Villa Carlota,#1403,14,"Dinero, joyas, piedras preciosas y título valor"
2003-01-19,10:00:00,6.251318,-75.567949,Hombre,61,Sin dato,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-19,16:55:00,6.260016,-75.603497,Hombre,43,Arma de fuego,Los Alcázares,#1304,13,Arma de fuego
2003-01-19,18:40:00,6.241921,-75.587076,Hombre,42,Sin dato,Los Conquistadores,#1105,11,Sin dato mercancías
2003-01-20,19:30:00,6.239561,-75.583098,Hombre,32,Arma de fuego,Los Conquistadores,#1105,11,"Dinero, joyas, piedras preciosas y título valor"
2003-01-20,19:30:00,6.239561,-75.583098,Hombre,32,Arma de fuego,Los Conquistadores,#1105,11,Camionetas
2003-01-20,19:30:00,6.239561,-75.583098,Hombre,32,Arma de fuego,Los Conquistadores,#1105,11,Camionetas
2003-01-20,19:30:00,6.239561,-75.583098,Hombre,32,Arma de fuego,Los Conquistadores,#1105,11,"Dinero, joyas, piedras preciosas y título valor"
2003-01-21,00:01:00,6.209203,-75.585842,Hombre,24,Arma de fuego,Cristo Rey,#1509,15,Maquinaria y equipo
2003-01-21,22:30:00,6.25614,-75.584902,Mujer,36,Arma de fuego,Suramericana,#1102,11,Sin dato mercancías
2003-01-21,00:01:00,6.209203,-75.585842,Hombre,24,Arma de fuego,Cristo Rey,#1509,15,Maquinaria y equipo
2003-01-21,22:30:00,6.25614,-75.584902,Mujer,36,Arma de fuego,Suramericana,#1102,11,Sin dato mercancías
2003-01-22,05:30:00,6.28455,-75.584133,Hombre,38,Sin dato,López de Mesa,#0710,7,Herramientas
2003-01-22,06:00:00,6.236325,-75.587864,Hombre,58,Arma de fuego,Rosales,#1602,16,"Dinero, joyas, piedras preciosas y título valor"
2003-01-22,10:30:00,6.264293,-75.566282,Mujer,18,Sin dato,Sevilla,#0407,4,"Dinero, joyas, piedras preciosas y título valor"
2003-01-22,06:00:00,6.236325,-75.587864,Hombre,58,Arma de fuego,Rosales,#1602,16,"Dinero, joyas, piedras preciosas y título valor"
2003-01-22,05:30:00,6.28455,-75.584133,Hombre,38,Sin dato,López de Mesa,#0710,7,Herramientas
2003-01-22,10:30:00,6.264293,-75.566282,Mujer,18,Sin dato,Sevilla,#0407,4,"Dinero, joyas, piedras preciosas y título valor"
2003-01-23,10:45:00,6.256908,-75.571705,Hombre,19,Arma cortopunzante,Estación Villa,#1005,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-23,16:10:00,6.259098,-75.598417,Sin dato,-1,Arma de fuego,Calasanz,#1202,12,Fauna
2003-01-23,16:50:00,6.250955,-75.569166,Hombre,31,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-23,20:00:00,6.208857,-75.568233,Mujer,39,No,El Poblado,#1418,14,Tecnología
2003-01-23,16:50:00,6.250955,-75.569166,Hombre,31,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-23,20:00:00,6.208857,-75.568233,Mujer,39,Sin dato,El Poblado,#1418,14,Tecnología
2003-01-23,10:45:00,6.256908,-75.571705,Hombre,19,Arma cortopunzante,Estación Villa,#1005,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-23,16:10:00,6.259098,-75.598417,Sin dato,-1,Arma de fuego,Calasanz,#1202,12,Fauna
2003-01-24,15:00:00,6.230378,-75.573003,Hombre,34,No,Perpetuo Socorro,#1012,10,Maquinaria y equipo
2003-01-24,16:30:00,6.243611,-75.558141,Mujer,47,Arma de fuego,Barrio Caycedo,#0906,9,"Dinero, joyas, piedras preciosas y título valor"
2003-01-24,15:00:00,6.230378,-75.573003,Hombre,34,Sin dato,Perpetuo Socorro,#1012,10,Maquinaria y equipo
2003-01-24,16:30:00,6.243611,-75.558141,Mujer,47,Arma de fuego,Barrio Caycedo,#0906,9,"Dinero, joyas, piedras preciosas y título valor"
2003-01-25,15:00:00,6.24902,-75.566748,Hombre,42,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-25,15:00:00,6.24902,-75.566748,Hombre,42,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-26,09:00:00,6.257203,-75.559717,Hombre,22,Arma de fuego,San Miguel,#0803,8,"Dinero, joyas, piedras preciosas y título valor"
2003-01-26,12:00:00,6.238979,-75.59661,Mujer,45,Arma de fuego,Laureles,#1108,11,"Dinero, joyas, piedras preciosas y título valor"
2003-01-26,12:00:00,6.238979,-75.59661,Mujer,45,Arma de fuego,Laureles,#1108,11,"Dinero, joyas, piedras preciosas y título valor"
2003-01-26,09:00:00,6.257203,-75.559717,Hombre,22,Arma de fuego,San Miguel,#0803,8,"Dinero, joyas, piedras preciosas y título valor"
2003-01-29,13:10:00,6.255438,-75.577701,Hombre,43,Arma cortopunzante,Carlos E. Restrepo,#1101,11,"Dinero, joyas, piedras preciosas y título valor"
2003-01-29,21:45:00,6.236569,-75.590991,Hombre,33,Arma de fuego,Rosales,#1602,16,"Dinero, joyas, piedras preciosas y título valor"
2003-01-29,13:10:00,6.255438,-75.577701,Hombre,43,Arma cortopunzante,Carlos E. Restrepo,#1101,11,"Dinero, joyas, piedras preciosas y título valor"
2003-01-29,21:45:00,6.236569,-75.590991,Hombre,33,Arma de fuego,Rosales,#1602,16,"Dinero, joyas, piedras preciosas y título valor"
2003-01-31,06:20:00,6.246744,-75.566278,Hombre,40,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-31,17:00:00,6.21361,-75.559864,Hombre,38,Sin dato,Las Lomas No.2,#1407,14,Electrodomésticos
2003-01-31,06:20:00,6.246744,-75.566278,Hombre,40,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-01-31,17:00:00,6.21361,-75.559864,Hombre,38,Sin dato,Las Lomas No.2,#1407,14,Electrodomésticos
2003-02-01,17:20:00,6.248108,-75.58041,Hombre,33,Arma de fuego,Naranjal,#1103,11,"Dinero, joyas, piedras preciosas y título valor"
2003-02-01,09:00:00,6.23182,-75.582665,Hombre,57,Arma de fuego,Tenche,#1502,15,"Dinero, joyas, piedras preciosas y título valor"
2003-02-01,10:10:00,6.23182,-75.582665,Mujer,36,Arma de fuego,Tenche,#1502,15,"Dinero, joyas, piedras preciosas y título valor"
2003-02-01,11:00:00,6.283316,-75.556007,Hombre,32,Arma de fuego,Berlin,#0401,4,"Dinero, joyas, piedras preciosas y título valor"
2003-02-01,15:00:00,6.275373,-75.553576,Hombre,66,Arma de fuego,Campo Valdés No.2,#0303,3,Medicamento
2003-02-01,17:20:00,6.248108,-75.58041,Hombre,33,Arma de fuego,Naranjal,#1103,11,Tecnología
2003-02-01,21:45:00,6.194907,-75.580034,Mujer,40,Objeto contundente,La Aguacatala,#1422,14,Sin dato mercancías
2003-02-01,17:20:00,6.248108,-75.58041,Hombre,33,Arma de fuego,Naranjal,#1103,11,Tecnología
2003-02-01,17:20:00,6.248108,-75.58041,Hombre,33,Arma de fuego,Naranjal,#1103,11,"Dinero, joyas, piedras preciosas y título valor"
2003-02-01,10:10:00,6.23182,-75.582665,Mujer,36,Arma de fuego,Tenche,#1502,15,"Dinero, joyas, piedras preciosas y título valor"
2003-02-01,11:00:00,6.283316,-75.556007,Hombre,32,Arma de fuego,Berlin,#0401,4,"Dinero, joyas, piedras preciosas y título valor"
2003-02-01,15:00:00,6.275373,-75.553576,Hombre,66,Arma de fuego,Campo Valdés No.2,#0303,3,Medicamento
2003-02-01,21:45:00,6.194907,-75.580034,Mujer,40,Objeto contundente,La Aguacatala,#1422,14,Sin dato mercancías
2003-02-01,09:00:00,6.23182,-75.582665,Hombre,57,Arma de fuego,Tenche,#1502,15,"Dinero, joyas, piedras preciosas y título valor"
2003-02-02,04:15:00,6.255237,-75.564775,Hombre,31,Arma cortopunzante,Villa Nueva,#1018,10,Arma de fuego
2003-02-02,04:15:00,6.255237,-75.564775,Hombre,31,Arma cortopunzante,Villa Nueva,#1018,10,Arma de fuego
2003-02-04,22:15:00,6.255792,-75.560645,Mujer,54,Arma de fuego,San Miguel,#0803,8,Sin dato mercancías
2003-02-04,22:15:00,6.255792,-75.560645,Mujer,54,Arma de fuego,San Miguel,#0803,8,Sin dato mercancías
2003-02-08,20:00:00,6.250209,-75.567513,Hombre,32,Arma de fuego,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-02-08,20:00:00,6.250209,-75.567513,Hombre,32,Arma de fuego,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-02-10,07:00:00,6.260936,-75.566876,Mujer,44,Sin dato,Jesús Nazareno,#1003,10,Tecnología
2003-02-10,07:00:00,6.260936,-75.566876,Mujer,44,Sin dato,Jesús Nazareno,#1003,10,Tecnología
2003-02-12,10:30:00,6.281242,-75.563514,Hombre,31,Arma de fuego,Aranjuez,#0413,4,"Dinero, joyas, piedras preciosas y título valor"
2003-02-12,11:30:00,6.23217,-75.572255,Mujer,31,Arma de fuego,Perpetuo Socorro,#1012,10,Sin dato mercancías
2003-02-12,10:30:00,6.281242,-75.563514,Hombre,31,Arma de fuego,Aranjuez,#0413,4,"Dinero, joyas, piedras preciosas y título valor"
2003-02-12,11:30:00,6.23217,-75.572255,Mujer,31,Arma de fuego,Perpetuo Socorro,#1012,10,Sin dato mercancías
2003-02-13,18:45:00,6.252008,-75.572848,Hombre,49,Arma de fuego,San Benito,#1006,10,Sin dato mercancías
2003-02-13,18:45:00,6.252008,-75.572848,Hombre,49,Arma de fuego,San Benito,#1006,10,Sin dato mercancías
2003-02-14,03:15:00,6.249627,-75.604092,Hombre,32,Arma cortopunzante,La América,#1204,12,Sin dato mercancías
2003-02-14,09:45:00,6.234921,-75.586112,Hombre,27,Sin dato,Fátima,#1601,16,Tecnología
2003-02-14,13:30:00,6.212139,-75.583296,Hombre,29,Arma de fuego,Campo Amor,#1507,15,"Dinero, joyas, piedras preciosas y título valor"
2003-02-14,13:40:00,6.221038,-75.598447,Hombre,25,Arma cortopunzante,Las Playas,#1606,16,"Librería, Papelería y útiles"
2003-02-14,15:50:00,6.238868,-75.600141,Hombre,39,Sin dato,Las Acacias,#1109,11,Maquinaria y equipo
2003-02-14,19:00:00,6.231939,-75.577498,Hombre,24,Arma de fuego,Tenche,#1502,15,"Dinero, joyas, piedras preciosas y título valor"
2003-02-14,19:00:00,6.231939,-75.577498,Hombre,24,Arma de fuego,Tenche,#1502,15,"Dinero, joyas, piedras preciosas y título valor"
2003-02-14,15:50:00,6.238868,-75.600141,Hombre,39,Sin dato,Las Acacias,#1109,11,Maquinaria y equipo
2003-02-14,09:45:00,6.234921,-75.586112,Hombre,27,Sin dato,Fátima,#1601,16,Tecnología
2003-02-14,13:30:00,6.212139,-75.583296,Hombre,29,Arma de fuego,Campo Amor,#1507,15,"Dinero, joyas, piedras preciosas y título valor"
2003-02-14,13:40:00,6.221038,-75.598447,Hombre,25,Arma cortopunzante,Las Playas,#1606,16,"Librería, Papelería y útiles"
2003-02-14,03:15:00,6.249627,-75.604092,Hombre,32,Arma cortopunzante,La América,#1204,12,Sin dato mercancías
2003-02-15,20:00:00,6.251801,-75.564241,Hombre,52,Arma de fuego,Villa Nueva,#1018,10,"Dinero, joyas, piedras preciosas y título valor"
2003-02-15,20:00:00,6.251801,-75.564241,Hombre,52,Arma de fuego,Villa Nueva,#1018,10,"Dinero, joyas, piedras preciosas y título valor"
2003-02-16,20:30:00,6.249223,-75.564567,Hombre,50,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-02-16,20:30:00,6.249223,-75.564567,Hombre,50,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-02-17,01:00:00,6.256908,-75.571705,Hombre,40,Arma cortopunzante,Estación Villa,#1005,10,"Dinero, joyas, piedras preciosas y título valor"
2003-02-17,10:30:00,6.249775,-75.568542,Hombre,34,Arma de fuego,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-02-17,13:20:00,6.250504,-75.568231,Hombre,64,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-02-17,01:00:00,6.256908,-75.571705,Hombre,40,Arma cortopunzante,Estación Villa,#1005,10,"Dinero, joyas, piedras preciosas y título valor"
2003-02-17,13:20:00,6.250504,-75.568231,Hombre,64,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-02-17,10:30:00,6.249775,-75.568542,Hombre,34,Arma de fuego,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-02-18,05:45:00,6.232746,-75.594159,Mujer,38,Sin dato,Belén,#1603,16,Sin dato mercancías
2003-02-18,07:40:00,6.248028,-75.570312,Mujer,50,Arma de fuego,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-02-18,11:30:00,6.249775,-75.568542,Hombre,15,Arma de fuego,La Candelaria,#1019,10,Otras formas de transporte
2003-02-18,13:35:00,6.2631,-75.595765,Hombre,84,Arma cortopunzante,Los Colores,#1114,11,Prendas de vestir y accesorios
2003-02-18,13:35:00,6.2631,-75.595765,Hombre,84,Arma cortopunzante,Los Colores,#1114,11,Prendas de vestir y accesorios
2003-02-18,11:30:00,6.249775,-75.568542,Hombre,15,Arma de fuego,La Candelaria,#1019,10,Otras formas de transporte
2003-02-18,05:45:00,6.232746,-75.594159,Mujer,38,Sin dato,Belén,#1603,16,Sin dato mercancías
2003-02-18,07:40:00,6.248028,-75.570312,Mujer,50,Arma de fuego,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2003-02-19,07:10:00,6.222466,-75.583137,Hombre,45,Sin dato,Santa Fé,#1504,15,Tecnología
2003-02-19,10:15:00,6.249644,-75.592164,Mujer,72,Arma de fuego,Florida Nueva,#1117,11,"Dinero, joyas, piedras preciosas y título valor"
2003-02-19,14:30:00,6.25696,-75.562329,Mujer,60,Arma de fuego,Prado,#1001,10,"Dinero, joyas, piedras preciosas y título valor"
2003-02-19,17:30:00,6.251495,-75.5719,Mujer,34,Arma cortopunzante,San Benito,#1006,10,Tecnología
2003-02-19,18:00:00,6.247245,-75.569594,Hombre,45,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2003-02-19,17:30:00,6.251495,-75.5719,Mujer,34,Arma cortopunzante,San Benito,#1006,10,Tecnología
2003-02-19,07:10:00,6.222466,-75.583137,Hombre,45,Sin dato,Santa Fé,#1504,15,Tecnología
2003-02-19,18:00:00,6.247245,-75.569594,Hombre,45,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2003-02-19,10:15:00,6.249644,-75.592164,Mujer,72,Arma de fuego,Florida Nueva,#1117,11,"Dinero, joyas, piedras preciosas y título valor"
2003-02-19,14:30:00,6.25696,-75.562329,Mujer,60,Arma de fuego,Prado,#1001,10,"Dinero, joyas, piedras preciosas y título valor"
